3.336,-9.733,-1.402
3.364,-9.721,-1.486
3.367,-9.661,-1.51
3.546,-9.721,-1.646
4.234,-8.319,-2.142
2.969,-9.773,-1.728
3.637,-12.234,-3.249
3.743,-10.581,-2.583
1.894,-7.85,-1.419
3.213,-8.901,-2.87
3.154,-10.391,-2.066
3.436,-9.69,-2.451
3.41,-9.249,-1.759
1.695,-8.145,-0.877
3.556,-9.862,-3.714
3.726,-11.453,-2.363
2.056,-10.291,-0.274
3.295,-7.989,-0.978
2.569,-9.522,0.004
5.949,-9.608,1.949
5.439,-1.799,6
2.519,2.93,8.903
